MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,UNSOLVED
44449891,1,Rural Montana,12,1,1,1.0,Poison - does not include gas,0
44464518,9,Rural Georgia,6,1,1,1.0,"Handgun - pistol, revolver, etc",0
44666044,1,"Battle Creek, MI",0,1,1,1.0,Asphyxiation - includes death by gas,0
44667179,1,"Burlington, NC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
44779544,2,"Kankakee-Bradley, IL",9,1,1,1.0,Other gun,0
45005038,9,"Cheyenne, WY",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
45259309,9,"Alexandria, LA",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
45288332,2,"Albuquerque, NM",3,1,1,1.0,Explosives,0
45361671,1,"Logan, UT-ID",0,1,1,1.0,Asphyxiation - includes death by gas,0
45411069,2,"Lewiston-Auburn, ME",5,1,1,1.0,"Firearm, type not stated",0
45552647,1,"Reno-Sparks, NV",12,1,1,1.0,Poison - does not include gas,0
45565225,2,"Flint, MI",12,1,1,1.0,Poison - does not include gas,0
45636821,1,"Fort Smith, AR-OK",3,1,1,1.0,Explosives,0
45663934,2,"Charleston, WV",9,1,1,1.0,Other gun,0
45725580,2,"Bismarck, ND",12,1,1,1.0,Poison - does not include gas,0
46011326,1,"Yuba City, CA",12,1,1,1.0,Poison - does not include gas,0
46246229,2,"Jacksonville, NC",4,1,1,1.0,Fire,0
46265012,2,"Rocky Mount, NC",2,1,1,1.0,Drowning,0
46265053,1,"Jacksonville, FL",12,1,1,1.0,Poison - does not include gas,0
46356757,1,"Monroe, LA",4,1,1,1.0,Fire,0
46386850,2,"Baton Rouge, LA",12,1,1,1.0,Poison - does not include gas,0
46461799,1,"Mansfield, OH",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
46591583,2,"Ogden-Clearfield, UT",2,1,1,1.0,Drowning,0
46612336,2,"Cheyenne, WY",4,1,1,1.0,Fire,0
46673442,2,"Madera, CA",0,1,1,1.0,Asphyxiation - includes death by gas,0
46807990,2,"New Haven-Milford, CT",3,1,1,1.0,Explosives,0
46941344,1,"Colorado Springs, CO",2,1,1,1.0,Drowning,0
46962193,2,"Burlington, NC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
47009014,9,"Ann Arbor, MI",10,1,1,1.0,Other or type unknown,0
47261635,2,"Honolulu, HI",12,1,1,1.0,Poison - does not include gas,0
47431100,2,"Wichita, KS",12,1,1,1.0,Poison - does not include gas,0
47646112,2,"Pueblo, CO",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
47954644,1,Rural Michigan,12,1,1,1.0,Poison - does not include gas,0
47963875,1,Rural South Carolina,16,1,1,1.0,Strangulation - hanging,0
48008607,9,"Allentown-Bethlehem-Easton, PA-NJ",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
48038943,1,"Lincoln, NE",2,1,1,1.0,Drowning,0
48084249,2,"Macon, GA",2,1,1,1.0,Drowning,0
48105174,1,"Alexandria, LA",3,1,1,1.0,Explosives,0
48110344,9,"Sarasota-Bradenton-Venice, FL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
48168185,1,"Warner Robins, GA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
48203151,9,"Rochester, NY",15,1,1,1.0,Shotgun,0
48263095,2,"Kankakee-Bradley, IL",5,1,1,1.0,"Firearm, type not stated",0
48273684,9,"Orlando-Kissimmee, FL",1,1,1,1.0,"Blunt object - hammer, club, etc",0
48368961,1,"Pine Bluff, AR",0,1,1,1.0,Asphyxiation - includes death by gas,0
48397372,2,"Charlottesville, VA",2,1,1,1.0,Drowning,0
48561353,2,"Valdosta, GA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
48637261,2,Rural Alaska,12,1,1,1.0,Poison - does not include gas,0
48648104,1,"Hattiesburg, MS",0,1,1,1.0,Asphyxiation - includes death by gas,0
48686893,1,"Honolulu, HI",3,1,1,1.0,Explosives,0
48727240,2,"Santa Cruz-Watsonville, CA",4,1,1,1.0,Fire,0
48793463,2,"Providence-New Bedford-Fall River, RI-MA",13,1,1,1.0,Pushed or thrown out window,0
48821126,2,"Richmond, VA",12,1,1,1.0,Poison - does not include gas,0
48827067,1,"Wichita, KS",16,1,1,1.0,Strangulation - hanging,0
48885345,9,"New York-New Jersey-Long Island, NY-NJ",14,1,1,1.0,Rifle,0
48901149,1,Rural Tennessee,12,1,1,1.0,Poison - does not include gas,0
48968008,1,"Charleston, WV",2,1,1,1.0,Drowning,0
48984797,1,Rural Oregon,12,1,1,1.0,Poison - does not include gas,0
48989233,2,"Bay City, MI",15,1,1,1.0,Shotgun,0
49020471,1,"Altoona, PA",11,1,1,1.0,"Personal weapons, includes beating",0
49182504,1,"Dubuque, IA",0,1,1,1.0,Asphyxiation - includes death by gas,0
49281679,1,"Warner Robins, GA",4,1,1,1.0,Fire,0
49302104,1,"Des Moines, IA",12,1,1,1.0,Poison - does not include gas,0
49314400,9,"Binghamton, NY",1,1,1,1.0,"Blunt object - hammer, club, etc",0
49383585,2,"Wenatchee, WA",5,1,1,1.0,"Firearm, type not stated",0
49399734,2,Rural Arizona,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
49500643,9,"Fargo, ND-MN",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
49539756,2,"Carson City, NV",4,1,1,1.0,Fire,0
49553884,9,"Tulsa, OK",15,1,1,1.0,Shotgun,0
49592199,1,"Lewiston, ID-WA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
49611066,2,"Raleigh-Cary, NC",2,1,1,1.0,Drowning,0
49649685,2,"Visalia-Porterville, CA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
49670877,2,"Roanoke, VA",9,1,1,1.0,Other gun,0
49782414,2,"Kankakee-Bradley, IL",2,1,1,1.0,Drowning,0
49959108,2,"Madison, WI",4,1,1,1.0,Fire,0
49993603,1,"Wenatchee, WA",16,1,1,1.0,Strangulation - hanging,0
50006746,2,"Altoona, PA",3,1,1,1.0,Explosives,0
50204501,2,"Brownsville-Harlingen, TX",4,1,1,1.0,Fire,0
50270654,9,"Tulsa, OK",1,1,1,1.0,"Blunt object - hammer, club, etc",0
50379675,1,"Lancaster, PA",16,1,1,1.0,Strangulation - hanging,0
50389811,2,"Vineland-Millville-Bridgeton, NJ",9,1,1,1.0,Other gun,0
50454133,1,"Knoxville, TN",13,1,1,1.0,Pushed or thrown out window,0
50464692,1,"Hartford, CT",3,1,1,1.0,Explosives,0
50471685,2,"Rocky Mount, NC",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
50552362,2,"Tulsa, OK",9,1,1,1.0,Other gun,0
50563727,2,"Huntsville, AL",0,1,1,1.0,Asphyxiation - includes death by gas,0
50634709,2,"Boulder, CO",4,1,1,1.0,Fire,0
51120120,2,"Erie, PA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
51188399,2,"Danville, IL",15,1,1,1.0,Shotgun,0
51251099,1,"Sherman-Denison, TX",0,1,1,1.0,Asphyxiation - includes death by gas,0
51303978,2,"Syracuse, NY",12,1,1,1.0,Poison - does not include gas,0
51349989,1,"Fairbanks, AK",0,1,1,1.0,Asphyxiation - includes death by gas,0
51379771,2,Rural Minnesota,12,1,1,1.0,Poison - does not include gas,0
51432192,2,"Boston-Cambridge-Quincy, MA-NH",12,1,1,1.0,Poison - does not include gas,0
51544115,1,"Providence-New Bedford-Fall River, RI-MA",12,1,1,1.0,Poison - does not include gas,0
51599290,1,"Pocatello, ID",5,1,1,1.0,"Firearm, type not stated",0
51608286,2,"Green Bay, WI",2,1,1,1.0,Drowning,0
51656283,1,"Fort Smith, AR-OK",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
51698583,2,"San Angelo, TX",14,1,1,1.0,Rifle,0
51727866,2,"Dayton, OH",13,1,1,1.0,Pushed or thrown out window,0
51800521,1,Rural Illinois,3,1,1,1.0,Explosives,0
51827890,2,"Anchorage, AK",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
51881335,1,Rural Hawaii,13,1,1,1.0,Pushed or thrown out window,0
51984265,2,"Detroit-Warren-Livonia, MI",13,1,1,1.0,Pushed or thrown out window,0
52011749,1,"Richmond, VA",12,1,1,1.0,Poison - does not include gas,0
52074593,1,"Columbia, MO",0,1,1,1.0,Asphyxiation - includes death by gas,0
52205363,2,"Springfield, MA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
52229413,2,"Longview, WA",5,1,1,1.0,"Firearm, type not stated",0
52358428,2,"Myrtle Beach-Conway, SC",4,1,1,1.0,Fire,0
52368250,2,"Anderson, IN",4,1,1,1.0,Fire,0
52509990,2,"Des Moines, IA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
52583737,2,Rural New Mexico,9,1,1,1.0,Other gun,0
52652795,9,"Phoenix-Mesa-Scottsdale, AZ",0,1,1,1.0,Asphyxiation - includes death by gas,0
52654804,1,"Durham, NC",2,1,1,1.0,Drowning,0
52674140,1,"Gadsden, AL",3,1,1,1.0,Explosives,0
52855469,9,"Fayetteville, NC",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
52888041,1,"Rapid City, SD",9,1,1,1.0,Other gun,0
52896849,1,"Morgantown, WV",9,1,1,1.0,Other gun,0
52952323,1,"Joplin, MO",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
53247210,2,"Port St. Lucie-Fort Pierce, FL",12,1,1,1.0,Poison - does not include gas,0
53468050,1,Rural Washington,0,1,1,1.0,Asphyxiation - includes death by gas,0
53503305,2,"Parkersburg-Marietta-Vienna, WV-OH",16,1,1,1.0,Strangulation - hanging,0
53725509,1,"Fargo, ND-MN",0,1,1,1.0,Asphyxiation - includes death by gas,0
53851594,1,"Winston-Salem, NC",0,1,1,1.0,Asphyxiation - includes death by gas,0
53886152,1,"Omaha-Council Bluffs, NE-IA",13,1,1,1.0,Pushed or thrown out window,0
53922741,1,"Greeley, CO",0,1,1,1.0,Asphyxiation - includes death by gas,0
53934558,1,"Mount Vernon-Anacortes, WA",11,1,1,1.0,"Personal weapons, includes beating",0
53973559,2,"Mansfield, OH",16,1,1,1.0,Strangulation - hanging,0
54077995,1,"Oxnard-Thousand Oaks-Ventura, CA",2,1,1,1.0,Drowning,0
54104173,2,"Fond du Lac, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
54156603,2,"Rocky Mount, NC",4,1,1,1.0,Fire,0
54163538,2,"Naples-Marco Island, FL",3,1,1,1.0,Explosives,0
54166412,2,"Hagerstown-Martinsburg, MD-WV",9,1,1,1.0,Other gun,0
54186223,2,Rural Maine,9,1,1,1.0,Other gun,0
54296149,2,"Fayetteville-Springdale-Rogers, AR-MO",9,1,1,1.0,Other gun,0
54355552,2,"Ames, IA",16,1,1,1.0,Strangulation - hanging,0
54356273,2,"York-Hanover, PA",2,1,1,1.0,Drowning,0
54602740,9,"Lawton, OK",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
54637401,1,"Ames, IA",15,1,1,1.0,Shotgun,0
54666661,2,Rural South Carolina,12,1,1,1.0,Poison - does not include gas,0
54734863,9,"Merced, CA",1,1,1,1.0,"Blunt object - hammer, club, etc",0
54759998,1,"Harrisonburg, VA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
54768017,1,"Johnstown, PA",16,1,1,1.0,Strangulation - hanging,0
54771436,1,"Phoenix-Mesa-Scottsdale, AZ",12,1,1,1.0,Poison - does not include gas,0
54848765,1,"Cincinnati-Middletown, OH-KY-IN",3,1,1,1.0,Explosives,0
54880546,2,"Cape Coral-Fort Myers, FL",12,1,1,1.0,Poison - does not include gas,0
54918126,2,"San Diego-Carlsbad-San Marcos, CA",3,1,1,1.0,Explosives,0
55022777,2,"Knoxville, TN",9,1,1,1.0,Other gun,0
55036096,1,"Santa Rosa-Petaluma, CA",3,1,1,1.0,Explosives,0
55059661,2,"Asheville, NC",5,1,1,1.0,"Firearm, type not stated",0
55092207,1,"Eau Claire, WI",11,1,1,1.0,"Personal weapons, includes beating",0
55262161,1,"Janesville, WI",2,1,1,1.0,Drowning,0
55275940,9,Rural Michigan,15,1,1,1.0,Shotgun,0
55289132,1,"Sioux Falls, SD",14,1,1,1.0,Rifle,0
55294015,1,"Jonesboro, AR",16,1,1,1.0,Strangulation - hanging,0
55313543,1,"Hartford, CT",12,1,1,1.0,Poison - does not include gas,0
55376419,2,"Michigan City-La Porte, IN",9,1,1,1.0,Other gun,0
55391396,2,"Elkhart-Goshen, IN",12,1,1,1.0,Poison - does not include gas,0
55410784,2,"Chattanooga, TN-GA",4,1,1,1.0,Fire,0
55430260,2,"Pensacola-Ferry Pass-Brent, FL",12,1,1,1.0,Poison - does not include gas,0
55479796,1,"Provo-Orem, UT",2,1,1,1.0,Drowning,0
55545575,2,"Fairbanks, AK",14,1,1,1.0,Rifle,0
55561407,2,Rural Hawaii,2,1,1,1.0,Drowning,0
55684669,1,"Peoria, IL",13,1,1,1.0,Pushed or thrown out window,0
55729700,2,"Cumberland, MD-WV",9,1,1,1.0,Other gun,0
55873516,2,"Great Falls, MT",1,1,1,1.0,"Blunt object - hammer, club, etc",0
55896848,9,Rural Texas,6,1,1,1.0,"Handgun - pistol, revolver, etc",0
55905139,2,"Charlottesville, VA",16,1,1,1.0,Strangulation - hanging,0
55945438,1,"Lakeland, FL",3,1,1,1.0,Explosives,0
55979495,2,"Grand Junction, CO",2,1,1,1.0,Drowning,0
56116226,2,"Rochester, MN",15,1,1,1.0,Shotgun,0
56131183,1,"Albany-Schenectady-Troy, NY",3,1,1,1.0,Explosives,0
56260260,9,Rural North Carolina,5,1,1,1.0,"Firearm, type not stated",0
56289402,2,"Lafayette, LA",2,1,1,1.0,Drowning,0
56332375,9,"Auburn-Opelika, AL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
56498656,2,Rural Montana,9,1,1,1.0,Other gun,0
56571096,1,"Fond du Lac, WI",15,1,1,1.0,Shotgun,0
56655364,9,"Jonesboro, AR",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
56670090,2,"Johnstown, PA",9,1,1,1.0,Other gun,0
56697580,2,"Cumberland, MD-WV",16,1,1,1.0,Strangulation - hanging,0
56810362,2,"Michigan City-La Porte, IN",0,1,1,1.0,Asphyxiation - includes death by gas,0
56866405,9,"Springfield, OH",5,1,1,1.0,"Firearm, type not stated",0
56890180,2,"Poughkeepsie-Newburgh-Middletown, NY",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
56913204,1,"Kingsport-Bristol-Bristol, TN-VA",9,1,1,1.0,Other gun,0
57117277,2,"Jackson, TN",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
57230482,9,"Spartanburg, SC",1,1,1,1.0,"Blunt object - hammer, club, etc",0
57265182,2,"Morristown, TN",0,1,1,1.0,Asphyxiation - includes death by gas,0
57331780,1,"Tuscaloosa, AL",12,1,1,1.0,Poison - does not include gas,0
57331966,1,"Longview, TX",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
57369965,2,"Redding, CA",4,1,1,1.0,Fire,0
57381763,2,"Peoria, IL",9,1,1,1.0,Other gun,0
57396915,1,"Tampa-St. Petersburg-Clearwater, FL",12,1,1,1.0,Poison - does not include gas,0
57421329,1,"San Luis Obispo-Paso Robles, CA",2,1,1,1.0,Drowning,0
57482780,1,"Danville, IL",10,1,1,1.0,Other or type unknown,0
57494796,2,"Ithaca, NY",15,1,1,1.0,Shotgun,0
57537901,1,"Glens Falls, NY",17,1,1,1.0,Weapon Not Reported,0
57558231,2,"Memphis, TN-MS-AR",12,1,1,1.0,Poison - does not include gas,0
57642373,2,"Honolulu, HI",2,1,1,1.0,Drowning,0
57674275,2,"Harrisonburg, VA",0,1,1,1.0,Asphyxiation - includes death by gas,0
57682905,2,"Grand Junction, CO",5,1,1,1.0,"Firearm, type not stated",0
57832073,2,"Pocatello, ID",16,1,1,1.0,Strangulation - hanging,0
57851510,2,"Buffalo-Niagara Falls, NY",12,1,1,1.0,Poison - does not include gas,0
58037285,2,Rural Delaware,2,1,1,1.0,Drowning,0
58064226,2,"San Jose-Sunnyvale-Santa Clara, CA",9,1,1,1.0,Other gun,0
58152201,2,"Morgantown, WV",9,1,1,1.0,Other gun,0
58239115,9,"Tyler, TX",11,1,1,1.0,"Personal weapons, includes beating",0
58472205,2,"Springfield, IL",2,1,1,1.0,Drowning,0
58530211,2,"St. George, UT",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
58542787,2,"Springfield, IL",3,1,1,1.0,Explosives,0
58567984,1,"Fort Collins-Loveland, CO",9,1,1,1.0,Other gun,0
58622849,1,"Goldsboro, NC",16,1,1,1.0,Strangulation - hanging,0
58797151,1,Rural Alaska,12,1,1,1.0,Poison - does not include gas,0
58910568,1,"Lynchburg, VA",2,1,1,1.0,Drowning,0
58981441,1,"Elmira, NY",12,1,1,1.0,Poison - does not include gas,0
58982998,1,"Bowling Green, KY",4,1,1,1.0,Fire,0
59024809,9,"Riverside-San Bernardino, CA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
59034694,1,"Sherman-Denison, TX",2,1,1,1.0,Drowning,0
59064467,2,"Punta Gorda, FL",14,1,1,1.0,Rifle,0
59104730,1,"Wausau, WI",9,1,1,1.0,Other gun,0
59321915,1,"Akron, OH",12,1,1,1.0,Poison - does not include gas,0
59458265,1,"Midland, TX",9,1,1,1.0,Other gun,0
59496417,1,"Barnstable Town, MA",16,1,1,1.0,Strangulation - hanging,0
59597308,1,"Santa Cruz-Watsonville, CA",4,1,1,1.0,Fire,0
59649560,9,"Ann Arbor, MI",7,1,1,1.0,Knife or cutting instrument,0
59694705,1,"Dubuque, IA",10,1,1,1.0,Other or type unknown,0
59764873,1,"Jacksonville, NC",16,1,1,1.0,Strangulation - hanging,0
59996452,1,"York-Hanover, PA",2,1,1,1.0,Drowning,0
60150935,1,"Clarksville, TN-KY",2,1,1,1.0,Drowning,0
60351974,2,"Blacksburg-Christiansburg, VA",2,1,1,1.0,Drowning,0
60564613,1,"Sandusky, OH",16,1,1,1.0,Strangulation - hanging,0
60594528,2,"Lebanon, PA",14,1,1,1.0,Rifle,0
60686467,1,"Appleton, WI",16,1,1,1.0,Strangulation - hanging,0
60830411,9,"Charlotte-Gastonia-Concord, NC-SC",7,1,1,1.0,Knife or cutting instrument,0
60855058,9,"Peoria, IL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
60997712,2,"Youngstown-Warren-Boardman, OH-PA",2,1,1,1.0,Drowning,0
61150682,2,Rural Nevada,2,1,1,1.0,Drowning,0
61162979,2,Rural Louisiana,12,1,1,1.0,Poison - does not include gas,0
61163264,2,"Kennewick-Richland-Pasco, WA",16,1,1,1.0,Strangulation - hanging,0
61215294,1,"Montgomery, AL",9,1,1,1.0,Other gun,0
61287429,1,"St. Cloud, MN",0,1,1,1.0,Asphyxiation - includes death by gas,0
61316307,2,"Charleston, WV",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
61372595,2,"St. Cloud, MN",2,1,1,1.0,Drowning,0
61485828,2,"Ithaca, NY",1,1,1,1.0,"Blunt object - hammer, club, etc",0
61530403,9,"Brownsville-Harlingen, TX",1,1,1,1.0,"Blunt object - hammer, club, etc",0
61556071,1,"Morristown, TN",9,1,1,1.0,Other gun,0
61723672,2,"Lewiston, ID-WA",16,1,1,1.0,Strangulation - hanging,0
61788271,2,"Grand Junction, CO",4,1,1,1.0,Fire,0
61826667,1,"Springfield, IL",3,1,1,1.0,Explosives,0
61843950,2,"Victoria, TX",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
61876856,1,"Pittsfield, MA",0,1,1,1.0,Asphyxiation - includes death by gas,0
61950629,2,"Oshkosh-Neenah, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
61991556,2,"Deltona-Daytona Beach-Ormond Beach, FL",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
62016802,2,"Wenatchee, WA",9,1,1,1.0,Other gun,0
62037286,2,"Rockford, IL",0,1,1,1.0,Asphyxiation - includes death by gas,0
62050024,9,"Binghamton, NY",14,1,1,1.0,Rifle,0
62135066,1,"Greeley, CO",9,1,1,1.0,Other gun,0
62235874,2,"Elizabethtown, KY",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
62417295,2,"Bakersfield, CA",12,1,1,1.0,Poison - does not include gas,0
62437313,1,"Denver-Aurora, CO",13,1,1,1.0,Pushed or thrown out window,0
62559029,1,"Buffalo-Niagara Falls, NY",3,1,1,1.0,Explosives,0
62592447,2,"Vineland-Millville-Bridgeton, NJ",14,1,1,1.0,Rifle,0
62677249,1,"Durham, NC",0,1,1,1.0,Asphyxiation - includes death by gas,0
62997789,1,"Baton Rouge, LA",3,1,1,1.0,Explosives,0
63029286,2,"Sarasota-Bradenton-Venice, FL",9,1,1,1.0,Other gun,0
63029753,2,"Florence, SC",9,1,1,1.0,Other gun,0
63083297,2,"La Crosse, WI-MN",16,1,1,1.0,Strangulation - hanging,0
63190649,1,"Portland-South Portland-Biddeford, ME",0,1,1,1.0,Asphyxiation - includes death by gas,0
63207432,2,"Bismarck, ND",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
63212705,9,"Fayetteville-Springdale-Rogers, AR-MO",14,1,1,1.0,Rifle,0
63279839,2,"Greensboro-High Point, NC",0,1,1,1.0,Asphyxiation - includes death by gas,0
63286692,2,"Columbia, MO",13,1,1,1.0,Pushed or thrown out window,0
63296522,2,"San Jose-Sunnyvale-Santa Clara, CA",3,1,1,1.0,Explosives,0
63318343,2,"Wausau, WI",4,1,1,1.0,Fire,0
63344862,9,"Des Moines, IA",11,1,1,1.0,"Personal weapons, includes beating",0
63350675,2,"Morgantown, WV",16,1,1,1.0,Strangulation - hanging,0
63447582,2,"Bloomington, IN",5,1,1,1.0,"Firearm, type not stated",0
63528703,1,"Binghamton, NY",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
63599411,1,Rural Alabama,0,1,1,1.0,Asphyxiation - includes death by gas,0
63660307,1,"Bowling Green, KY",0,1,1,1.0,Asphyxiation - includes death by gas,0
63677227,1,"Bangor, ME",16,1,1,1.0,Strangulation - hanging,0
63677912,1,"Danville, VA",2,1,1,1.0,Drowning,0
63798643,9,"Lakeland, FL",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
63833224,9,Rural Alabama,0,1,1,1.0,Asphyxiation - includes death by gas,0
63867225,1,Rural Delaware,8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
63910224,2,"Williamsport, PA",4,1,1,1.0,Fire,0
63933860,1,"Pittsfield, MA",15,1,1,1.0,Shotgun,0
63990886,1,"Santa Cruz-Watsonville, CA",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
64048710,2,"Sioux Falls, SD",15,1,1,1.0,Shotgun,0
64148204,1,Rural Massachusetts,15,1,1,1.0,Shotgun,0
64271417,2,"Oshkosh-Neenah, WI",5,1,1,1.0,"Firearm, type not stated",0
64310919,1,"Morgantown, WV",2,1,1,1.0,Drowning,0
64321814,9,"Utica-Rome, NY",1,1,1,1.0,"Blunt object - hammer, club, etc",0
64372776,2,"Mansfield, OH",14,1,1,1.0,Rifle,0
64379488,1,"Pueblo, CO",4,1,1,1.0,Fire,0
64388103,9,"Poughkeepsie-Newburgh-Middletown, NY",7,1,1,1.0,Knife or cutting instrument,0
64492957,2,"Houma-Bayou Cane-Thibodaux, LA",0,1,1,1.0,Asphyxiation - includes death by gas,0
64495243,9,"Kalamazoo-Portage, MI",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
64647845,2,"Reno-Sparks, NV",2,1,1,1.0,Drowning,0
64710159,2,"Nashville-Davidson-Murfreesboro, TN",12,1,1,1.0,Poison - does not include gas,0
64722141,2,"Lubbock, TX",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
64837078,2,"Topeka, KS",2,1,1,1.0,Drowning,0
65048332,1,"San Diego-Carlsbad-San Marcos, CA",3,1,1,1.0,Explosives,0
65052882,1,Rural Wyoming,9,1,1,1.0,Other gun,0
65110081,1,"Wichita, KS",0,1,1,1.0,Asphyxiation - includes death by gas,0
65208918,2,"Wheeling, WV-OH",14,1,1,1.0,Rifle,0
65250899,2,"Naples-Marco Island, FL",2,1,1,1.0,Drowning,0
65283589,2,Rural Connecticut,12,1,1,1.0,Poison - does not include gas,0
65306556,9,Rural Louisiana,11,1,1,1.0,"Personal weapons, includes beating",0
65400663,2,"Muskegon-Norton Shores, MI",2,1,1,1.0,Drowning,0
65418413,1,"Savannah, GA",2,1,1,1.0,Drowning,0
65455151,2,"Binghamton, NY",4,1,1,1.0,Fire,0
65508861,9,"Harrisburg-Carlisle, PA",5,1,1,1.0,"Firearm, type not stated",0
65512636,2,"Eau Claire, WI",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
65593853,2,"Spartanburg, SC",9,1,1,1.0,Other gun,0
65611694,1,"Clarksville, TN-KY",16,1,1,1.0,Strangulation - hanging,0
65625005,2,"Owensboro, KY",10,1,1,1.0,Other or type unknown,0
65712762,1,"State College, PA",16,1,1,1.0,Strangulation - hanging,0
65728563,1,"Valdosta, GA",3,1,1,1.0,Explosives,0
65750008,2,"Flint, MI",13,1,1,1.0,Pushed or thrown out window,0
65815494,2,"Corvallis, OR",12,1,1,1.0,Poison - does not include gas,0
65831138,9,Rural Georgia,0,1,1,1.0,Asphyxiation - includes death by gas,0
65945267,2,"Bloomington, IN",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
66079897,2,"Cheyenne, WY",16,1,1,1.0,Strangulation - hanging,0
66097362,2,Rural Hawaii,9,1,1,1.0,Other gun,0
66129761,2,"Wausau, WI",16,1,1,1.0,Strangulation - hanging,0
66130453,2,"Saginaw, MI",3,1,1,1.0,Explosives,0
66247625,9,"Grand Rapids-Wyoming, MI",11,1,1,1.0,"Personal weapons, includes beating",0
66329372,2,"Fayetteville-Springdale-Rogers, AR-MO",8,1,1,1.0,"Narcotics or drugs, sleeping pills",0
66366119,9,"Olympia, WA",6,1,1,1.0,"Handgun - pistol, revolver, etc",0
